File,identifier,isla,distancia LP-ACO,distancia LLM,media,ganador
27ad912f58a46d10b04dcc4cac26c36e,1746494622,0,16.475233785728673,19.736679739119,18.105956762423837,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746499826,2,16.475233785728673,20.2061578901393,18.340695837933986,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746496504,2,16.475233785728673,19.494130917539117,17.984682351633893,Evaluador
27ad912f58a46d10b04dcc4cac26c36e,1746492541,2,16.475233785728673,19.547731899607903,18.011482842668286,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746499826,2,15.5340168581391,18.2069129661482,16.87046491214365,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746490919,0,15.5340168581391,18.102826460853613,16.81842165949636,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746490919,0,15.5340168581391,18.102826460853613,16.81842165949636,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746494622,0,15.5340168581391,18.351500841063825,16.94275884960146,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746499826,2,15.5340168581391,18.8559809022452,17.194998880192152,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746496504,2,15.5340168581391,18.29878071798362,16.91639878806136,Evaluador
2f52f2c6f985e8b430fd3c949b85b353,1746492541,2,15.5340168581391,18.041546781228533,16.787781819683815,Evaluador
31886e86c2896e3c075a076704177168,1746499826,2,16.3366584311875,18.94124374083478,17.63895108601114,Evaluador
31886e86c2896e3c075a076704177168,1746490919,0,16.3366584311875,19.5869502910907,17.9618043611391,Evaluador
31886e86c2896e3c075a076704177168,1746490919,0,16.3366584311875,19.5869502910907,17.9618043611391,Evaluador
31886e86c2896e3c075a076704177168,1746494622,0,16.3366584311875,19.04838086416241,17.692519647674956,Evaluador
31886e86c2896e3c075a076704177168,1746499826,2,16.3366584311875,19.04838086416241,17.692519647674956,Evaluador
31886e86c2896e3c075a076704177168,1746496504,2,16.3366584311875,21.425814275055775,18.881236353121636,Evaluador
31886e86c2896e3c075a076704177168,1746492541,2,16.3366584311875,21.27937522586467,18.808016828526085,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746499826,2,16.59383636968048,19.181867454976132,17.88785191232831,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746490919,0,16.59383636968048,20.96429250220455,18.779064435942516,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746490919,0,16.59383636968048,20.96429250220455,18.779064435942516,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746494622,0,16.59383636968048,20.56639850672636,18.580117438203423,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746499826,2,16.59383636968048,18.771004720342013,17.682420545011247,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746496504,2,16.59383636968048,20.55481673158368,18.57432655063208,Evaluador
3282d14dfd8e48d0625c4178a15e9c92,1746492541,2,16.59383636968048,21.306405592622504,18.950120981151493,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746499826,2,16.066751613167376,18.25998134159705,17.163366477382212,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746490919,0,16.066751613167376,19.652623566725392,17.859687589946383,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746490919,0,16.066751613167376,19.652623566725392,17.859687589946383,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746494622,0,16.066751613167376,20.440421194345102,18.253586403756238,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746499826,2,16.066751613167376,20.44802849446283,18.2573900538151,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746496504,2,16.066751613167376,19.432736218052685,17.749743915610033,Evaluador
33b12090221d136a3aa3d5e7814bc98d,1746492541,2,16.066751613167376,18.51698144943529,17.29186653130133,Evaluador
3453103c54059e57fa238b63c75a3fa5,1746499826,2,15.80874093467127,19.01460487066402,17.411672902667647,Evaluador
